alpha,eval/episode_length,eval/episode_length_std,eval/episode_reward,eval/episode_reward_std,loss/actor,loss/alpha,loss/critic,rollout_info/num_transitions,rollout_info/reward_mean,timestep
1.924242401400989e-05,150.0,0.0,-8721.781386533139,1817.7103105478163,-4.1808885605860235e-05,-73.12316503906278,4.4799988612072334e-10,207511.0,-0.7985089553498258,109000
1.7408900863301796e-05,150.0,0.0,-11323.319078219503,2137.7335907509378,-3.631492212662121e-05,-73.79357588958727,4.216312909002121e-10,208003.0,-0.7984894166878918,110000
1.5750085841318655e-05,150.0,0.0,-9367.39053603642,2107.7374870676695,-3.286757658861458e-05,-74.4711756362912,3.699376665252183e-10,207351.0,-0.7902316564095454,111000
1.4249331599785381e-05,150.0,0.0,-9828.93958917133,2163.0890424492795,-2.8163250201032477e-05,-75.15170929718025,4.0798680070626383e-10,207948.0,-0.7854516869044517,112000
1.2891577616755979e-05,150.0,0.0,-8948.551577315504,1955.7374777969708,-2.4742117508139966e-05,-75.82653959655761,4.1919038937417123e-10,207237.0,-0.7956130211576949,113000
1.166319782259962e-05,150.0,0.0,-8649.007777998402,1913.9839762741983,-2.12638118664472e-05,-76.48960693359372,4.3368093943178187e-10,208206.0,-0.7962664132018173,114000
1.0551864867920817e-05,150.0,0.0,-8254.023922170418,1935.4815540856562,-1.771163399462238e-05,-77.1585354232787,4.928864860359945e-10,207696.0,-0.7925542335619958,115000
9.546425677399379e-06,150.0,0.0,-9598.407213523102,2519.2833795711845,-1.5803169731952954e-05,-77.83962122344977,3.7645972074265863e-10,208391.0,-0.7968019714084233,116000
8.636790096716137e-06,150.0,0.0,-9673.669562786254,1998.0386882988892,-1.2611831331014397e-05,-78.50503347778316,4.1028329657299933e-10,207727.0,-0.7955966828344011,117000
7.813829631231772e-06,150.0,0.0,-9622.728527539948,2503.1355538320367,-1.0993783627782236e-05,-79.17444111633296,3.753482499639632e-10,207460.0,-0.7940248026967736,118000
7.0692853037144214e-06,150.0,0.0,-8279.607575390915,1908.0895235067637,-8.911407780033209e-06,-79.85200708770724,3.7865289066740787e-10,207794.0,-0.7976184058570478,119000
6.395685290499382e-06,150.0,0.0,-8889.33293179414,1713.4313187703492,-7.140831157812504e-06,-80.52275049591071,4.077270706528271e-10,207850.0,-0.7974375478964881,120000
5.786269513464513e-06,150.0,0.0,-8828.825631708667,1930.137332070085,-5.76804361662653e-06,-81.18953381347666,3.6060779308021726e-10,207890.0,-0.7927232544323699,121000
5.23492219235777e-06,150.0,0.0,-10949.694704340418,2048.105748065235,-3.8838667232994345e-06,-81.85983491516133,3.647709643115822e-10,207981.0,-0.7991794857776894,122000
4.736110261092105e-06,150.0,0.0,-9201.486362022655,2283.702976781378,-3.444922988819611e-06,-82.52523868560792,3.703011550982259e-10,208158.0,-0.7957905416782199,123000
4.284827843548563e-06,150.0,0.0,-11602.81687458638,1530.000007559281,-2.461261871758325e-06,-83.20169754791253,3.6124371302018864e-10,207443.0,-0.7963118275394632,124000
3.876546083120053e-06,150.0,0.0,-8833.731223538329,1729.8288472285699,-1.2571731185744276e-06,-83.84805992126454,3.5374706945211953e-10,207578.0,-0.7909730809560203,125000
3.507167654333895e-06,150.0,0.0,-9351.29159232482,2426.4510085299344,1.573290753185574e-06,-84.5364283523561,3.724489774743422e-10,207770.0,-0.7914819700452176,126000
3.172985606852312e-06,150.0,0.0,-8569.61711704221,122.06535340802868,1.1076911951022338e-06,-85.2009205932616,3.2592355478974073e-10,207620.0,-0.7967154797762678,127000
2.870646238307017e-06,150.0,0.0,-10056.859901058906,2008.8442774086118,2.0783250934073305e-06,-85.85686949920675,3.5562259585253674e-10,206935.0,-0.7876903805736891,128000
2.5971153904720284e-06,150.0,0.0,-9948.462670138439,2082.801821568198,3.079436471580266e-06,-86.53757633972185,3.4645167926172715e-10,207292.0,-0.7975861654238209,129000
2.3496480846461094e-06,150.0,0.0,-8553.997467278548,1858.9680638890406,4.063005270381835e-06,-87.19655081939698,3.290310660545444e-10,207999.0,-0.7967941151623346,130000
2.125760776607417e-06,150.0,0.0,-11676.633957066038,1615.1847982621182,3.651137847555227e-06,-87.84275192260732,3.3862691626186015e-10,207481.0,-0.7920415687801369,131000
